<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ALE,60,20221114,150000,26.03,26.15,25.88,25.94,412915,0
ALE,60,20221114,160000,25.89,26.265,25.85,25.87,716872,0
ALE,60,20221114,170000,25.875,26.08,25.48,25.83,1167992,0
ALE,60,20221115,100000,25.89,26.12,25.4,25.62,436986,0
ALE,60,20221115,110000,25.58,25.93,25.58,25.79,160725,0
ALE,60,20221115,120000,25.78,26.6,25.78,26.48,272183,0
ALE,60,20221115,130000,26.425,26.58,26.15,26.27,277799,0
ALE,60,20221115,140000,26.27,26.415,26.205,26.29,143240,0
ALE,60,20221115,150000,26.33,26.85,26.255,26.685,507849,0
ALE,60,20221115,160000,26.685,26.85,26.605,26.725,409329,0
ALE,60,20221115,170000,26.73,26.79,26.5,26.6,776872,0
ALE,60,20221116,100000,26.3,26.48,25.9,26.225,439238,0
ALE,60,20221116,110000,26.24,26.25,25.6,25.95,514058,0
ALE,60,20221116,120000,25.98,26.155,25.885,26.155,257329,0
ALE,60,20221116,130000,26.155,26.245,26.115,26.22,175926,0
ALE,60,20221116,140000,26.2,26.22,25.85,25.995,212985,0
ALE,60,20221116,150000,25.995,26.05,25.71,25.825,202400,0
ALE,60,20221116,160000,25.84,26.05,25.7,25.725,354466,0
ALE,60,20221116,170000,25.765,25.775,25.4,25.5,1059968,0
ALE,60,20221117,100000,25.9,25.95,25.34,25.465,297399,0
ALE,60,20221117,110000,25.5,25.555,25.13,25.2,292774,0
ALE,60,20221117,120000,25.2,25.47,25.15,25.195,257408,0
ALE,60,20221117,130000,25.17,25.2,25.12,25.155,277804,0
ALE,60,20221117,140000,25.16,25.33,25.12,25.25,307505,0
ALE,60,20221117,150000,25.255,25.255,24.9,25.06,768441,0
ALE,60,20221117,160000,25.06,25.185,24.72,24.9,883657,0
ALE,60,20221117,170000,24.895,24.92,24.61,24.83,991345,0
ALE,60,20221118,100000,24.52,24.8,23.915,24.13,863175,0
ALE,60,20221118,110000,24.19,24.605,24.19,24.35,651591,0
ALE,60,20221118,120000,24.35,24.645,24.16,24.595,589266,0
ALE,60,20221118,130000,24.6,24.76,24.53,24.54,160253,0
ALE,60,20221118,140000,24.545,24.69,24.435,24.54,109491,0
ALE,60,20221118,150000,24.545,24.695,24.535,24.61,77808,0
ALE,60,20221118,160000,24.61,24.745,24.565,24.705,174836,0
ALE,60,20221118,170000,24.74,24.74,24.385,24.405,494506,0
ALE,60,20221121,100000,24.41,24.5,23.955,24.06,384652,0
ALE,60,20221121,110000,24.1,24.18,23.97,24.01,370504,0
ALE,60,20221121,120000,24.01,24.05,23.55,23.62,443736,0
ALE,60,20221121,130000,23.62,23.675,23.11,23.265,981766,0
ALE,60,20221121,140000,23.265,23.55,23.18,23.36,345351,0
ALE,60,20221121,150000,23.36,23.635,23.36,23.605,436956,0
ALE,60,20221121,160000,23.605,23.63,23.36,23.53,442987,0
ALE,60,20221121,170000,23.51,23.62,23.25,23.305,1065000,0
ALE,60,20221122,100000,23.3,23.675,23.01,23.645,191933,0
ALE,60,20221122,110000,23.645,23.84,23.455,23.71,165468,0
ALE,60,20221122,120000,23.7,23.78,23.58,23.76,96700,0
ALE,60,20221122,130000,23.76,23.825,23.63,23.65,92812,0
ALE,60,20221122,140000,23.65,23.74,23.54,23.58,112322,0
ALE,60,20221122,150000,23.6,23.75,23.565,23.6,121682,0
ALE,60,20221122,160000,23.63,23.635,23.35,23.55,237038,0
ALE,60,20221122,170000,23.545,23.82,23.5,23.62,471333,0
ALE,60,20221123,100000,23.77,24.51,23.73,24.05,865848,0
ALE,60,20221123,110000,24.05,24.345,23.87,24.28,107117,0
ALE,60,20221123,120000,24.28,24.29,24,24.12,75338,0
ALE,60,20221123,130000,24.155,24.17,23.675,23.71,302144,0
ALE,60,20221123,140000,23.71,23.785,23.42,23.47,273950,0
ALE,60,20221123,150000,23.515,23.69,23.43,23.53,150691,0
ALE,60,20221123,160000,23.5,23.7,23.43,23.615,349657,0
ALE,60,20221123,170000,23.62,24.1,23.51,23.93,908946,0
ALE,60,20221124,100000,24.365,24.76,24.105,24.705,1395364,0
ALE,60,20221124,110000,24.665,24.86,24.47,24.75,309325,0
ALE,60,20221124,120000,24.745,24.92,24.7,24.92,213017,0
ALE,60,20221124,130000,24.92,25.025,24.84,24.895,225319,0
ALE,60,20221124,140000,24.945,25.17,24.895,25.07,143794,0
ALE,60,20221124,150000,25.07,25.21,24.965,25.21,263385,0
ALE,60,20221124,160000,25.21,25.375,25.15,25.2,308204,0
ALE,60,20221124,170000,25.2,25.55,25.165,25.5,804656,0
ALE,60,20221125,100000,25.36,25.58,25.09,25.37,269487,0
ALE,60,20221125,110000,25.34,25.535,25.18,25.35,113946,0
ALE,60,20221125,120000,25.36,25.69,25.33,25.525,167919,0
ALE,60,20221125,130000,25.535,25.59,25.33,25.33,68942,0
ALE,60,20221125,140000,25.365,25.475,25.28,25.325,96601,0
ALE,60,20221125,150000,25.355,25.49,25.325,25.445,83604,0
ALE,60,20221125,160000,25.46,25.9,25.43,25.595,485692,0
ALE,60,20221125,170000,25.595,25.67,25.28,25.46,542287,0
ALE,60,20221128,100000,25.295,25.295,24.695,25.065,421808,0
ALE,60,20221128,110000,25.055,25.125,24.83,24.885,142431,0
ALE,60,20221128,120000,24.845,25,24.75,24.935,111863,0
ALE,60,20221128,130000,24.9,25,24.82,24.865,86538,0
ALE,60,20221128,140000,24.83,24.845,24.22,24.37,457575,0
ALE,60,20221128,150000,24.37,24.55,24.26,24.335,397990,0
ALE,60,20221128,160000,24.335,24.635,24.08,24.56,389863,0
ALE,60,20221128,170000,24.56,24.635,24.15,24.15,645805,0
ALE,60,20221129,100000,24,24.37,23.66,23.915,790889,0
ALE,60,20221129,110000,23.9,24.1,23.45,23.63,468010,0
ALE,60,20221129,120000,23.675,23.87,23.6,23.65,126099,0
ALE,60,20221129,130000,23.685,23.795,23.6,23.6,124675,0
ALE,60,20221129,140000,23.6,23.6,23.305,23.4,690387,0
ALE,60,20221129,150000,23.4,23.4,23.175,23.225,605251,0
ALE,60,20221129,160000,23.23,23.385,23.11,23.13,1509829,0
ALE,60,20221129,170000,23.13,23.2,22.945,23.1,2110598,0
ALE,60,20221130,100000,23.72,24.095,23,23.035,1806486,0
ALE,60,20221130,110000,23.035,23.38,22.96,23.2,1205778,0
ALE,60,20221130,120000,23.245,23.245,22.65,23.08,950116,0
ALE,60,20221130,130000,23.08,23.08,22.62,22.85,645809,0
ALE,60,20221130,140000,22.84,22.865,22.52,22.55,656824,0
ALE,60,20221130,150000,22.55,22.695,22.27,22.28,617767,0
ALE,60,20221130,160000,22.29,22.78,22.26,22.78,514559,0
ALE,60,20221130,170000,22.78,22.78,22.29,22.345,3119899,0
ALE,60,20221201,100000,23,23.15,22.67,23,2115226,0
ALE,60,20221201,110000,23,23.285,22.955,22.975,574855,0
ALE,60,20221201,120000,22.99,23.015,22.855,22.98,205623,0
ALE,60,20221201,130000,22.99,23.18,22.94,23.05,427544,0
ALE,60,20221201,140000,23.065,23.1,22.94,23.065,608058,0
